source_file,battery_id,start_time,ambient_temperature,charge_duration,max_temp_charge
03745.csv,B0036,[2009.       7.      28.       3.      14.      13.296],24,10811.156,35.11660656053784
03747.csv,B0036,[2009.       7.      28.       7.       8.      23.984],24,10808.406,34.956064668465345
03749.csv,B0036,[2.0090e+03 7.0000e+00 2.8000e+01 1.1000e+01 2.0000e+00 5.1093e+01],24,10785.266,36.09271178679357
03752.csv,B0036,[2009.       7.      28.      15.      32.      40.171],24,10777.656,28.8302151026352
03755.csv,B0036,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+01 2.0000e+00 2.8625e+01],24,10717.719,36.35307380776047
03757.csv,B0036,[2009.       7.      28.      23.      55.       8.765],24,10795.0,35.47010926282891
03759.csv,B0036,[2009.       7.      29.       3.      48.      56.265],24,10810.0,35.32528158317988
03761.csv,B0036,[2009.       7.      29.       7.      42.      54.859],24,10812.297,35.36964225136146
03764.csv,B0036,[2009.       7.      29.      12.      13.       5.843],24,10813.297,28.53395634085454
03767.csv,B0036,[2009.       7.      29.      16.      43.      31.062],24,10572.094,37.35919822285406
03769.csv,B0036,[2009.       7.      29.      20.      33.      51.328],24,10745.296,36.473928280486426
03771.csv,B0036,[2009.       7.      30.       0.      26.      46.296],24,10810.547,35.53784572132813
03773.csv,B0036,[2009.       7.      30.       4.      20.      49.968],24,10810.781,35.46590672895853
03776.csv,B0036,[2009.       7.      30.       8.      50.      38.578],24,10811.64,27.637651262595494
03779.csv,B0036,[2009.       7.      30.      13.      20.      56.406],24,10607.422,37.1926537921422
03781.csv,B0036,[2009.       7.      30.      17.      11.      57.546],24,10584.0,37.79364766490138
03783.csv,B0036,[2.0090e+03 7.0000e+00 3.0000e+01 2.1000e+01 2.0000e+00 1.4578e+01],24,10770.858999999997,36.78035361473449
03785.csv,B0036,[2009.       7.      31.       0.      55.      17.093],24,10789.422,35.778193698959434
03788.csv,B0036,[2009.       7.      31.       5.      24.      22.937],24,10811.891,26.96739420475568
03791.csv,B0036,[2009.       7.      31.       9.      54.      14.234],24,3379.656,36.32590746072963
03794.csv,B0036,[2009.       7.      31.      17.      33.      22.078],24,10344.968,29.78484776127965
03797.csv,B0036,[2009.       7.      31.      21.      55.      46.796],24,10651.062000000004,36.87239520086967
03799.csv,B0036,[2.009e+03 8.000e+00 1.000e+00 1.000e+00 4.700e+01 4.312e+00],24,10701.828,36.17201669775298
03801.csv,B0036,[2.009e+03 8.000e+00 1.000e+00 5.000e+00 3.900e+01 3.120e-01],24,10816.234,36.03602682388552
03803.csv,B0036,[2.0090e+03 8.0000e+00 1.0000e+00 9.0000e+00 3.2000e+01 4.5984e+01],24,10764.218,35.93934141790238
03806.csv,B0036,[2.0090e+03 8.0000e+00 1.0000e+00 1.4000e+01 1.0000e+00 2.5312e+01],24,10807.375,27.42820318264376
03809.csv,B0036,[2.0090e+03 8.0000e+00 1.0000e+00 1.8000e+01 3.0000e+01 4.4968e+01],24,10706.156,35.91374463578076
03811.csv,B0036,[2.0090e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.2000e+01 3.4843e+01],24,10763.452999999994,35.93203282116499
03813.csv,B0036,[2.009e+03 8.000e+00 2.000e+00 2.000e+00 1.500e+01 9.171e+00],24,10815.579,35.83726433755472
03815.csv,B0036,[2.0090e+03 8.0000e+00 2.0000e+00 6.0000e+00 8.0000e+00 4.1656e+01],24,10810.235,35.97300489127079
03818.csv,B0036,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+01 3.7000e+01 5.8593e+01],24,10811.25,27.347710710329075
03821.csv,B0036,[2.0090e+03 8.0000e+00 2.0000e+00 1.5000e+01 7.0000e+00 1.8093e+01],24,10812.766,36.0208142405918
03823.csv,B0036,[2.0090e+03 8.0000e+00 2.0000e+00 1.9000e+01 0.0000e+00 3.9468e+01],24,10807.047,36.015650956436865
03825.csv,B0036,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 5.3000e+01 4.3218e+01],24,10815.985,35.90385446793067
03827.csv,B0036,[2.009e+03 8.000e+00 3.000e+00 2.000e+00 4.700e+01 5.150e-01],24,10815.203,36.01667953004308
03830.csv,B0036,[2009.       8.       3.       7.      16.       4.218],24,10812.266,27.17392279740832
03833.csv,B0036,[2009.       8.       3.      11.      45.      39.265],24,10631.063,37.547203052805926
03835.csv,B0036,[2009.       8.       3.      15.      36.      25.093],24,10815.844,38.03838007420174
03837.csv,B0036,[2009.       8.       3.      19.      30.       6.687],24,10811.531,37.45809997574364
03839.csv,B0036,[2009.       8.       3.      23.      23.      20.781],24,10810.342999999992,36.54182412710542
03842.csv,B0036,[2009.       8.       4.       3.      52.      16.765],24,10810.109,27.501542745883093
03846.csv,B0036,[2009.       8.       5.      12.      16.       5.781],24,10787.516,28.669455862333923
03849.csv,B0036,[2009.       8.       5.      16.      45.      40.718],24,10668.625,37.82549893529748
03851.csv,B0036,[2009.       8.       5.      20.      37.       9.671],24,10815.344,36.8014648296025
03853.csv,B0036,[2009.       8.       6.       0.      30.      42.343],24,10814.062,36.34891517412301
03855.csv,B0036,[2009.       8.       6.       4.      24.       5.078],24,10638.484,36.09543017818525
03858.csv,B0036,[2009.       8.       6.       8.      50.      10.984],24,10666.125,28.036985142965303
03861.csv,B0036,[2009.       8.       6.      13.      17.       4.312],24,10496.344,37.21261841631427
03863.csv,B0036,[2009.       8.       6.      17.       5.      18.687],24,10455.453,37.78373164754429
03865.csv,B0036,[2009.       8.       6.      20.      52.      26.765],24,10542.188,36.67128673978225
03867.csv,B0036,[2009.       8.       7.       0.      40.      51.984],24,10682.156,36.17541755270883
03870.csv,B0036,[2009.       8.       7.       5.       7.      21.093],24,10794.25,27.50598587036786
03873.csv,B0036,[2009.       8.       7.       9.      35.      47.859],24,10508.656,36.69360534455646
03875.csv,B0036,[2009.       8.       7.      13.      23.      52.437],24,10531.406,37.42546059055164
03877.csv,B0036,[2009.       8.       7.      17.      12.      32.781],24,10811.484,38.60522008155312
03879.csv,B0036,[2009.       8.       7.      21.       5.      28.578],24,10810.406000000004,37.29256649709715
03882.csv,B0036,[2.0090e+03 8.0000e+00 8.0000e+00 1.0000e+00 3.3000e+01 5.3015e+01],24,10812.828,27.83357833195806
03885.csv,B0036,[2.0090e+03 8.0000e+00 8.0000e+00 6.0000e+00 2.0000e+00 1.1484e+01],24,10816.953,36.19248743463794
03887.csv,B0036,[2009.      8.      8.      9.     54.     44.14],24,10816.0,36.27810514135916
03889.csv,B0036,[2009.       8.       8.      13.      47.       5.281],24,10812.969,36.22222862659803
03891.csv,B0036,[2009.       8.       8.      17.      39.      14.687],24,10810.235,36.222971242480895
03894.csv,B0036,[2009.     8.     8.    22.     7.    14.5],24,10812.327999999994,27.301673642249813
03898.csv,B0036,[2009.       8.      17.      14.      36.      33.453],24,10813.078,30.3511294017444
03901.csv,B0036,[2009.       8.      17.      19.       6.      48.687],24,10718.25,37.40074798103556
03903.csv,B0036,[2009.       8.      17.      22.      59.      22.265],24,10813.672000000006,36.70119166309031
03905.csv,B0036,[2.0090e+03 8.0000e+00 1.8000e+01 2.0000e+00 5.3000e+01 2.0906e+01],24,10813.625,36.29184937239101
03907.csv,B0036,[2009.       8.      18.       6.      47.       7.906],24,10814.219,36.08062558711026
03910.csv,B0036,[2009.      8.     18.     11.     16.     57.75],24,10816.469,29.227387823757105
03913.csv,B0036,[2009.       8.      18.      15.      46.      59.359],24,10616.703,37.73954459548379
03915.csv,B0036,[2009.       8.      18.      19.      37.      31.843],24,10817.984,36.61197128803382
03917.csv,B0036,[2009.       8.      18.      23.      30.      58.312],24,10812.358999999997,35.85498747155291
03919.csv,B0036,[2009.      8.     19.      3.     24.      8.89],24,10818.204,35.634013037517825
03922.csv,B0036,[2009.       8.      19.       7.      53.      14.718],24,10813.203,27.93089875915221
03925.csv,B0036,[2009.       8.      19.      12.      22.      31.687],24,10812.969,36.62342408065661
03927.csv,B0036,[2009.       8.      19.      16.      15.      46.875],24,10818.125,36.95958715836811
03929.csv,B0036,[2009.      8.     19.     20.      9.      6.89],24,10815.469,36.65878634567259
03931.csv,B0036,[2.009e+03 8.000e+00 2.000e+01 0.000e+00 2.000e+00 2.593e+00],24,10815.516,35.92693127681835
03934.csv,B0036,[2009.       8.      20.       4.      30.      50.218],24,10811.14,27.22273446751386
03937.csv,B0036,[2009.       8.      20.       8.      59.      28.296],24,10812.468,35.721426694868256
03939.csv,B0036,[2009.       8.      20.      12.      52.      27.468],24,10678.937,37.01459649918612
03941.csv,B0036,[2009.       8.      20.      16.      43.       8.046],24,10678.609,37.33141555347586
03943.csv,B0036,[2009.       8.      20.      20.      33.      39.812],24,10814.265,36.73685074625057
03946.csv,B0036,[2.009e+03 8.000e+00 2.100e+01 1.000e+00 2.000e+00 8.109e+00],24,10814.5,27.38870353399882
03950.csv,B0036,[2009.       8.      21.      19.      26.      46.671],24,10813.187,28.56882035118916
03953.csv,B0036,[2009.       8.      21.      23.      55.      20.484],24,10817.047000000006,35.98634868082344
03955.csv,B0036,[2009.       8.      22.       3.      47.      50.937],24,10818.532,35.898604211598006
03957.csv,B0036,[2009.       8.      22.       7.      40.       9.781],24,10818.734,35.76216312146638
03959.csv,B0036,[2009.       8.      22.      11.      32.      21.015],24,10815.032,35.68485758067564
03962.csv,B0036,[2009.       8.      22.      16.       0.      27.859],24,10812.547,27.34303625609071
03965.csv,B0036,[2009.       8.      22.      20.      28.      32.062],24,10817.422,35.94580144535173
03967.csv,B0036,[2009.       8.      23.       0.      20.      41.046],24,10812.734,35.91214327995392
03969.csv,B0036,[2009.       8.      23.       4.      12.      36.468],24,10812.219,35.87543516120307
03971.csv,B0036,[2009.       8.      23.       8.       4.      19.531],24,10816.39,35.76317035295558
03974.csv,B0036,[2009.       8.      23.      12.      32.       3.093],24,10815.938,27.05840882370624
03977.csv,B0036,[2009.       8.      23.      16.      59.      46.156],24,10815.407,35.7497624923257
03979.csv,B0036,[2009.      8.     23.     20.     51.     14.89],24,10816.734,35.77434533101379
03981.csv,B0036,[2009.       8.      24.       0.      42.      30.015],24,10811.922,35.66268753515729
03983.csv,B0036,[2009.       8.      24.       4.      33.      32.734],24,10818.797,35.72829004625884
03986.csv,B0036,[2009.       8.      24.       9.       0.      42.171],24,10814.703,28.284388812724625
03989.csv,B0036,[2009.       8.      24.      13.      28.      37.031],24,10818.328,38.071181886197294
03991.csv,B0036,[2009.       8.      24.      17.      20.      29.984],24,10811.765,38.18535812637009
03993.csv,B0036,[2009.       8.      24.      21.      11.      46.656],24,10815.328999999998,37.138267270661
03995.csv,B0036,[2.0090e+03 8.0000e+00 2.5000e+01 1.0000e+00 2.0000e+00 3.7531e+01],24,10815.813,36.39756228905121
03998.csv,B0036,[2009.      8.     25.      5.     29.     20.39],24,10818.14,27.39619348433834
04001.csv,B0025,[2.0090e+03 2.0000e+00 1.3000e+01 1.9000e+01 3.5000e+01 3.5093e+01],24,10806.079,30.02498708812653
04004.csv,B0025,[2.0090e+03 2.0000e+00 1.4000e+01 1.0000e+00 2.0000e+00 2.3062e+01],24,10807.328,30.000531528748443
04006.csv,B0025,[2.0090e+03 2.0000e+00 1.4000e+01 5.0000e+00 5.3000e+01 3.0656e+01],24,10806.312,29.75204112376427
04008.csv,B0025,[2.0090e+03 2.0000e+00 1.4000e+01 1.0000e+01 4.4000e+01 1.1093e+01],24,10807.906,30.02296835105506
04010.csv,B0025,[2.0090e+03 2.0000e+00 1.4000e+01 1.5000e+01 3.4000e+01 3.5156e+01],24,10800.765,30.000352076100203
04013.csv,B0025,[2.0090e+03 2.0000e+00 1.4000e+01 2.1000e+01 0.0000e+00 3.1546e+01],24,10773.265,30.01810832008208
04017.csv,B0025,[2.009e+03 2.000e+00 1.800e+01 1.300e+01 1.200e+01 5.364e+01],24,10764.344,30.41932749961281
04020.csv,B0025,[2.0090e+03 2.0000e+00 1.8000e+01 1.8000e+01 3.8000e+01 2.2812e+01],24,10686.219,30.79240400263001
04021.csv,B0025,[2.009e+03 2.000e+00 1.800e+01 2.200e+01 2.000e+01 1.140e+00],24,9102.89,36.79836493546556
04023.csv,B0025,[2.009e+03 2.000e+00 1.900e+01 2.000e+00 4.100e+01 5.214e+01],24,10559.0,30.56346654181748
04025.csv,B0025,[2.0090e+03 2.0000e+00 1.9000e+01 7.0000e+00 2.7000e+01 4.8015e+01],24,10581.078,30.56752973525114
04028.csv,B0025,[2.0090e+03 2.0000e+00 1.9000e+01 1.2000e+01 4.9000e+01 4.8921e+01],24,10564.297,30.967538591782915
04032.csv,B0025,[2.0090e+03 2.0000e+00 2.0000e+01 1.2000e+01 8.0000e+00 4.4968e+01],24,10670.063,30.30371001431053
04035.csv,B0025,[2.0090e+03 2.0000e+00 2.0000e+01 1.7000e+01 3.2000e+01 1.0968e+01],24,10422.984,30.94104267160379
04037.csv,B0025,[2.0090e+03 2.0000e+00 2.0000e+01 2.2000e+01 1.5000e+01 3.0718e+01],24,10580.156000000004,30.989928257875437
04039.csv,B0025,[2.009e+03 2.000e+00 2.100e+01 3.000e+00 1.000e+00 1.814e+01],24,10479.5,30.824512758825595
04041.csv,B0025,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,10589.297,30.706105951827254
04044.csv,B0025,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,10748.938,30.918718254553035
04048.csv,B0025,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,10225.11,31.3144559017896
04051.csv,B0025,[2009.       3.       3.       0.       7.      20.781],24,10270.453,31.027467228830226
04053.csv,B0025,[2009.       3.       3.       4.      47.       3.484],24,10255.313,30.888592234451423
04055.csv,B0025,[2009.       3.       3.       9.      26.      17.984],24,10284.375,30.670123380473928
04057.csv,B0025,[2009.       3.       3.      14.       5.      44.218],24,10313.407,30.462426559937136
04060.csv,B0025,[2009.       3.       3.      19.      21.      23.546],24,10531.859,30.72318127975227
04063.csv,B0025,[2009.       3.       5.      15.      57.      39.484],24,7543.469,30.105337589631624
04066.csv,B0025,[2009.       3.       5.      20.      27.      37.359],24,10274.11,29.978307217210865
04068.csv,B0025,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,10359.328,29.97967928346839
04070.csv,B0025,[2009.       3.       6.       5.      46.      35.031],24,10312.172,29.835765163370844
04072.csv,B0025,[2009.       3.       6.      10.      25.      28.937],24,10450.047,29.81210829696941
04075.csv,B0025,[2009.       3.       6.      15.      42.      28.359],24,10603.313,30.22482648108026
04079.csv,B0025,[2009.       3.      19.      12.      55.      26.718],24,2062.547,28.064044653283627
04081.csv,B0026,[2.0090e+03 2.0000e+00 1.3000e+01 1.9000e+01 3.5000e+01 3.5093e+01],24,10806.079,29.712547889456097
04084.csv,B0026,[2.0090e+03 2.0000e+00 1.4000e+01 1.0000e+00 2.0000e+00 2.3062e+01],24,10807.328,29.723589161365588
04086.csv,B0026,[2.0090e+03 2.0000e+00 1.4000e+01 5.0000e+00 5.3000e+01 3.0656e+01],24,10806.312,29.475019707607043
04088.csv,B0026,[2.0090e+03 2.0000e+00 1.4000e+01 1.0000e+01 4.4000e+01 1.1093e+01],24,10807.906,29.777412181263617
04090.csv,B0026,[2.0090e+03 2.0000e+00 1.4000e+01 1.5000e+01 3.4000e+01 3.5156e+01],24,10800.765,29.77882612386636
04093.csv,B0026,[2.0090e+03 2.0000e+00 1.4000e+01 2.1000e+01 0.0000e+00 3.1546e+01],24,10773.265,29.74536095758909
04097.csv,B0026,[2.009e+03 2.000e+00 1.800e+01 1.300e+01 1.200e+01 5.364e+01],24,10764.344,29.832426409777412
04100.csv,B0026,[2.0090e+03 2.0000e+00 1.8000e+01 1.8000e+01 3.8000e+01 2.2812e+01],24,10686.219,30.163184091041693
04101.csv,B0026,[2.009e+03 2.000e+00 1.800e+01 2.200e+01 2.000e+01 1.140e+00],24,9102.89,36.57510909471598
04103.csv,B0026,[2.009e+03 2.000e+00 1.900e+01 2.000e+00 4.100e+01 5.214e+01],24,10559.0,29.936163495550577
04105.csv,B0026,[2.0090e+03 2.0000e+00 1.9000e+01 7.0000e+00 2.7000e+01 4.8015e+01],24,10581.078,29.90319046738531
04108.csv,B0026,[2.0090e+03 2.0000e+00 1.9000e+01 1.2000e+01 4.9000e+01 4.8921e+01],24,10564.297,30.311865733626867
04112.csv,B0026,[2.0090e+03 2.0000e+00 2.0000e+01 1.2000e+01 8.0000e+00 4.4968e+01],24,10670.063,29.75869066229592
04115.csv,B0026,[2.0090e+03 2.0000e+00 2.0000e+01 1.7000e+01 3.2000e+01 1.0968e+01],24,10422.984,30.335555995747477
04117.csv,B0026,[2.0090e+03 2.0000e+00 2.0000e+01 2.2000e+01 1.5000e+01 3.0718e+01],24,10580.156000000004,30.42461030734828
04119.csv,B0026,[2.009e+03 2.000e+00 2.100e+01 3.000e+00 1.000e+00 1.814e+01],24,10479.5,30.265896241564626
04121.csv,B0026,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,10589.297,30.119244655829085
04124.csv,B0026,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,10748.938,30.37989941847062
04128.csv,B0026,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,10225.11,31.265066104037302
04131.csv,B0026,[2009.       3.       3.       0.       7.      20.781],24,10270.453,30.965980772157994
04133.csv,B0026,[2009.       3.       3.       4.      47.       3.484],24,10255.313,30.808506780361235
04135.csv,B0026,[2009.       3.       3.       9.      26.      17.984],24,10284.375,30.676154239638752
04137.csv,B0026,[2009.       3.       3.      14.       5.      44.218],24,10313.407,30.47035274931954
04140.csv,B0026,[2009.       3.       3.      19.      21.      23.546],24,10531.859,30.70834829170997
04143.csv,B0026,[2009.       3.       5.      15.      57.      39.484],24,7543.469,30.16481812376367
04146.csv,B0026,[2009.       3.       5.      20.      27.      37.359],24,10274.11,29.992122099546258
04148.csv,B0026,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,10359.328,30.013618055756247
04150.csv,B0026,[2009.       3.       6.       5.      46.      35.031],24,10312.172,29.882162311058448
04152.csv,B0026,[2009.       3.       6.      10.      25.      28.937],24,10450.047,29.835534186924647
04155.csv,B0026,[2009.       3.       6.      15.      42.      28.359],24,10603.313,30.263424096318897
04159.csv,B0026,[2009.       3.      19.      12.      55.      26.718],24,2062.547,28.103272443062643
04162.csv,B0031,[2009.       4.       7.      16.      58.      34.156],43,9888.75,58.36513804123079
04164.csv,B0031,[2009.       4.       7.      20.      14.      29.375],43,9764.735,59.20179458441557
04166.csv,B0031,[2009.       4.       7.      23.      28.       3.703],43,9742.437999999996,59.651218201320575
04168.csv,B0031,[2.009e+03 4.000e+00 8.000e+00 2.000e+00 4.100e+01 7.921e+00],43,9674.14,59.63906612785275
04171.csv,B0031,[2009.       4.       8.       6.      28.      36.156],43,9801.422,46.30084446644117
04174.csv,B0031,[2009.      4.      9.     10.     54.     17.39],43,9517.672,59.40376413909427
04176.csv,B0031,[2009.       4.       9.      14.       3.      18.031],43,9500.375,60.12073077625545
04178.csv,B0031,[2009.       4.       9.      17.      11.      50.437],43,9474.375,60.13273484957272
04180.csv,B0031,[2009.       4.       9.      20.      19.      45.546],43,9446.969,60.81356091634553
04183.csv,B0031,[2.0090e+03 4.0000e+00 1.0000e+01 0.0000e+00 2.0000e+00 4.6968e+01],43,9648.516,46.33559313256987
04186.csv,B0031,[2009.       4.      10.      13.      17.      58.593],43,9315.61,60.86498157004616
04188.csv,B0031,[2009.       4.      10.      16.      23.      10.515],43,9290.016,60.697232316954086
04190.csv,B0031,[2009.       4.      10.      19.      27.      45.515],43,9274.812,60.61168054188811
04192.csv,B0031,[2009.       4.      10.      22.      31.      53.968],43,9327.077999999994,60.51471520212035
04195.csv,B0031,[2.0090e+03 4.0000e+00 1.1000e+01 2.0000e+00 1.2000e+01 3.6406e+01],43,9473.437,46.31838727041323
04198.csv,B0031,[2009.       4.      13.      10.      20.       8.484],43,9249.172,59.59127505366295
04200.csv,B0031,[2009.       4.      13.      13.      24.      13.625],43,9276.188,60.6751102825431
04202.csv,B0031,[2009.       4.      13.      16.      28.      34.562],43,9297.734,60.78786741869308
04204.csv,B0031,[2009.       4.      13.      19.      33.       4.687],43,9333.438,60.631016378627066
04207.csv,B0031,[2009.       4.      13.      23.      13.      50.234],43,9377.641000000003,46.33613251819791
04210.csv,B0031,[2.0090e+03 4.0000e+00 1.4000e+01 1.1000e+01 1.0000e+00 4.9609e+01],43,9200.078,60.563797954159554
04212.csv,B0031,[2009.       4.      14.      14.       4.      40.828],43,9216.281,60.83865725763089
04214.csv,B0031,[2009.       4.      14.      17.       7.      34.421],43,9244.75,60.646311993263
04216.csv,B0031,[2009.       4.      14.      20.      10.      51.968],43,9233.563,60.74711513496493
04219.csv,B0031,[2009.     4.    14.    23.    49.    38.5],43,9306.797000000006,46.38562699306963
04222.csv,B0031,[2009.       4.      15.      15.      26.      47.046],43,9228.125,60.98931112546895
04224.csv,B0031,[2009.       4.      15.      18.      29.      47.312],43,9122.188,60.48175727678722
04226.csv,B0031,[2009.      4.     15.     21.     30.     55.25],43,9176.562999999996,60.67514289216621
04228.csv,B0031,[2009.      4.     16.      0.     32.     43.25],43,9170.625,60.381441147122665
04231.csv,B0031,[2009.       4.      16.       4.      10.       5.609],43,9317.781,46.29669299942234
04234.csv,B0031,[2009.       4.      16.      10.      41.      20.125],43,9136.687,60.56611843267715
04236.csv,B0031,[2009.       4.      16.      13.      42.      26.171],43,9163.844,60.651647448028434
04238.csv,B0031,[2009.       4.      16.      16.      43.      53.531],43,9143.156,60.79231447892265
04240.csv,B0031,[2009.       4.      16.      19.      44.      53.671],43,9074.094,60.78236705462075
04243.csv,B0031,[2009.       4.      16.      23.      20.      24.234],43,9387.891000000003,46.34262063933709
04246.csv,B0031,[2009.       4.      17.      10.      13.      13.906],43,9124.89,60.78336718775067
04248.csv,B0031,[2.009e+03 4.000e+00 1.700e+01 1.300e+01 1.400e+01 1.937e+00],43,9101.484,60.73677888146221
04250.csv,B0031,[2009.       4.      17.      16.      14.      10.328],43,9133.031,60.42573083160793
04252.csv,B0031,[2009.       4.      17.      19.      14.      44.062],43,9029.031,60.38852452289778
04255.csv,B0031,[2009.       4.      17.      22.      49.      14.125],43,9287.937999999996,46.34786868112303
04259.csv,B0049,[2010.       8.      23.      18.      56.      44.734],4,10804.016,8.640244654390354
04262.csv,B0049,[2010.       8.      23.      23.      27.      46.437],4,10803.468999999996,12.204729316419142
04264.csv,B0049,[2010.       8.      24.       3.      22.      29.609],4,10804.172,14.34598003674945
04266.csv,B0049,[2010.       8.      24.       7.      15.      48.281],4,1655.547,10.304011295362704
04269.csv,B0049,[2010.       8.      26.      12.      57.      33.812],4,10803.531,8.943039713883753
04272.csv,B0049,[2010.       8.      26.      18.       6.      14.921],4,10802.063,8.626583928743928
04274.csv,B0049,[2010.       8.      26.      21.      52.      49.484],4,10803.765,9.965600373042449
04276.csv,B0049,[2.0100e+03 8.0000e+00 2.7000e+01 1.0000e+00 4.0000e+01 2.4953e+01],4,10802.985,8.904848438548848
04278.csv,B0049,[2010.       8.      27.       5.      26.      42.234],4,10802.187,9.141813044670098
04281.csv,B0049,[2010.       8.      27.       9.      54.      36.765],4,10803.859,8.292652311845915
04284.csv,B0049,[2010.       8.      27.      14.       5.      14.093],4,10802.031,20.065343798292613
04286.csv,B0049,[2010.       8.      27.      17.      52.       7.453],4,10803.625,8.91193002124825
04288.csv,B0049,[2010.       8.      27.      21.      42.      21.515],4,10804.516000000003,8.55805387197584
04290.csv,B0049,[2.0100e+03 8.0000e+00 2.8000e+01 1.0000e+00 1.6000e+01 2.9156e+01],4,10803.406,20.78988887011446
04293.csv,B0049,[2010.       8.      28.       5.      24.      45.484],4,10802.672,8.507140723540699
04296.csv,B0049,[2010.       8.      28.       9.      32.       3.468],4,10805.156,18.495153069555503
04298.csv,B0049,[2010.       8.      28.      12.      38.      39.765],4,10803.031,8.978269979846104
04300.csv,B0049,[2010.       8.      28.      16.      12.      52.125],4,10804.719,20.80014388758556
04302.csv,B0049,[2010.       8.      28.      19.      53.      52.937],4,10805.11,9.380912815683384
04305.csv,B0049,[2010.      8.     29.      0.      0.     24.75],4,10802.172,8.055171095723106
04308.csv,B0049,[2010.       8.      29.       4.       8.      43.718],4,10802.157,20.044998547059947
04310.csv,B0049,[2010.      8.     29.      7.     38.     30.89],4,10802.515,17.9857020755285
04312.csv,B0049,[2010.       8.      29.      11.      10.       2.578],4,10803.625,20.695252969232648
04314.csv,B0049,[2010.       8.      29.      14.      39.      33.062],4,10803.375,18.49882457924389
04317.csv,B0049,[2010.       8.      29.      18.      46.      23.562],4,10805.813,8.381577623449296
04321.csv,B0050,[2010.       8.      23.      18.      56.      44.734],4,10804.016,8.988519475833352
04324.csv,B0050,[2010.       8.      23.      23.      27.      46.437],4,10803.468999999996,18.27209899526128
04326.csv,B0050,[2010.       8.      24.       3.      22.      29.609],4,10804.172,17.913025033155215
04328.csv,B0050,[2010.       8.      24.       7.      15.      48.281],4,1655.547,19.44151644994129
04331.csv,B0050,[2010.       8.      26.      12.      57.      33.812],4,10803.531,6.803015977347506
04334.csv,B0050,[2010.       8.      26.      18.       6.      14.921],4,10802.063,23.597565881764854
04336.csv,B0050,[2010.       8.      26.      21.      52.      49.484],4,10803.765,18.425816857714533
04338.csv,B0050,[2.0100e+03 8.0000e+00 2.7000e+01 1.0000e+00 4.0000e+01 2.4953e+01],4,10802.985,17.533691485385635
04340.csv,B0050,[2010.       8.      27.       5.      26.      42.234],4,10802.187,18.40844224657896
04343.csv,B0050,[2010.       8.      27.       9.      54.      36.765],4,10803.859,8.948076991654853
04346.csv,B0050,[2010.       8.      27.      14.       5.      14.093],4,10802.031,8.211988318505453
04348.csv,B0050,[2010.       8.      27.      17.      52.       7.453],4,10803.625,17.07476502645569
04350.csv,B0050,[2010.       8.      27.      21.      42.      21.515],4,10804.516000000003,19.59195319789254
04352.csv,B0050,[2.0100e+03 8.0000e+00 2.8000e+01 1.0000e+00 1.6000e+01 2.9156e+01],4,10803.406,8.961275732612533
04355.csv,B0050,[2010.       8.      28.       5.      24.      45.484],4,10802.672,8.772663828552755
04358.csv,B0050,[2010.       8.      28.       9.      32.       3.468],4,10805.156,8.60650728510539
04360.csv,B0050,[2010.       8.      28.      12.      38.      39.765],4,10803.031,9.194768093407642
04362.csv,B0050,[2010.       8.      28.      16.      12.      52.125],4,10804.719,6.73523647444828
04364.csv,B0050,[2010.       8.      28.      19.      53.      52.937],4,10805.11,18.068073182990968
04367.csv,B0050,[2010.      8.     29.      0.      0.     24.75],4,10802.172,7.746266472901853
04370.csv,B0050,[2010.       8.      29.       4.       8.      43.718],4,10802.157,8.921226777944328
04372.csv,B0050,[2010.      8.     29.      7.     38.     30.89],4,10802.515,6.785273247456854
04374.csv,B0050,[2010.       8.      29.      11.      10.       2.578],4,10803.625,6.608959383186557
04376.csv,B0050,[2010.       8.      29.      14.      39.      33.062],4,10803.375,6.591699325981453
04379.csv,B0050,[2010.       8.      29.      18.      46.      23.562],4,10805.813,6.563201825419449
04383.csv,B0052,[2010.       8.      23.      18.      56.      44.734],4,10804.016,8.568429647924537
04386.csv,B0052,[2010.       8.      23.      23.      27.      46.437],4,10803.468999999996,8.446212272033781
04388.csv,B0052,[2010.       8.      24.       3.      22.      29.609],4,10804.172,8.615312528313652
04390.csv,B0052,[2010.       8.      24.       7.      15.      48.281],4,1655.547,8.636610742942768
04393.csv,B0052,[2010.       8.      26.      12.      57.      33.812],4,10803.531,6.618116032020743
